region,county,state,risk_score,lat,lon
"Butler County, 42.0",Butler County,42.0,0.013200000000000002,39.8283,-98.5795
"Butte County, 16.0",Butte County,16.0,0.01195887103676796,39.8283,-98.5795
"Butte County, 46.0",Butte County,46.0,0.005699999999999999,39.8283,-98.5795
"Butte County, 6.0",Butte County,6.0,0.0189,39.8283,-98.5795
"Butts County, 13.0",Butts County,13.0,0.0105,39.8283,-98.5795
"Cabarrus County, 37.0",Cabarrus County,37.0,0.011399999999999999,39.8283,-98.5795
"Cabell County, 54.0",Cabell County,54.0,0.012,39.8283,-98.5795
"Cabo Rojo Municipio, 72.0",Cabo Rojo Municipio,72.0,0.0282,39.8283,-98.5795
"Cache County, 49.0",Cache County,49.0,0.0102,39.8283,-98.5795
"Caddo County, 40.0",Caddo County,40.0,0.0096,39.8283,-98.5795
"Caddo Parish, 22.0",Caddo Parish,22.0,0.01418744120746851,39.8283,-98.5795
"Caguas Municipio, 72.0",Caguas Municipio,72.0,0.0165,39.8283,-98.5795
"Calaveras County, 6.0",Calaveras County,6.0,0.0198,39.8283,-98.5795
"Calcasieu Parish, 22.0",Calcasieu Parish,22.0,0.014251730404794216,39.8283,-98.5795
"Caldwell County, 21.0",Caldwell County,21.0,0.013737441040575504,39.8283,-98.5795
"Caldwell County, 29.0",Caldwell County,29.0,0.0138,39.8283,-98.5795
"Caldwell County, 37.0",Caldwell County,37.0,0.012299999999999998,39.8283,-98.5795
"Caldwell County, 48.0",Caldwell County,48.0,0.0126,39.8283,-98.5795
"Caldwell Parish, 22.0",Caldwell Parish,22.0,0.016716022044420242,39.8283,-98.5795
"Caledonia County, 50.0",Caledonia County,50.0,0.008080299943685532,39.8283,-98.5795
"Calhoun County, 1.0",Calhoun County,1.0,0.010437444783747196,39.8283,-98.5795
"Calhoun County, 12.0",Calhoun County,12.0,0.015,39.8283,-98.5795
"Calhoun County, 13.0",Calhoun County,13.0,0.0105,39.8283,-98.5795
"Calhoun County, 17.0",Calhoun County,17.0,0.015299999999999998,39.8283,-98.5795
"Calhoun County, 19.0",Calhoun County,19.0,0.0099,39.8283,-98.5795
"Calhoun County, 26.0",Calhoun County,26.0,0.0189,39.8283,-98.5795
"Calhoun County, 28.0",Calhoun County,28.0,0.012299999999999998,39.8283,-98.5795
"Calhoun County, 45.0",Calhoun County,45.0,0.015600000000000001,39.8283,-98.5795
"Calhoun County, 48.0",Calhoun County,48.0,0.012,39.8283,-98.5795
"Calhoun County, 5.0",Calhoun County,5.0,0.0141,39.8283,-98.5795
"Calhoun County, 54.0",Calhoun County,54.0,0.019523167982697487,39.8283,-98.5795
"Callahan County, 48.0",Callahan County,48.0,0.012,39.8283,-98.5795
"Callaway County, 29.0",Callaway County,29.0,0.011399999999999999,39.8283,-98.5795
"Calloway County, 21.0",Calloway County,21.0,0.016630301252007484,39.8283,-98.5795
"Calumet County, 55.0",Calumet County,55.0,0.0075,39.8283,-98.5795
"Calvert County, 24.0",Calvert County,24.0,0.011399999999999999,39.8283,-98.5795
"Camas County, 16.0",Camas County,16.0,0.011487443000078201,39.8283,-98.5795
"Cambria County, 42.0",Cambria County,42.0,0.0174,39.8283,-98.5795
"Camden County, 13.0",Camden County,13.0,0.009966013953089714,39.8283,-98.5795
"Camden County, 29.0",Camden County,29.0,0.013544593937695026,39.8283,-98.5795
"Camden County, 34.0",Camden County,34.0,0.0189,39.8283,-98.5795
"Camden County, 37.0",Camden County,37.0,0.0102,39.8283,-98.5795
"Cameron County, 42.0",Cameron County,42.0,0.01718745008111,39.8283,-98.5795
"Cameron County, 48.0",Cameron County,48.0,0.0225,39.8283,-98.5795
"Cameron Parish, 22.0",Cameron Parish,22.0,0.014808876439929008,39.8283,-98.5795
"Camp County, 48.0",Camp County,48.0,0.016200000000000003,39.8283,-98.5795
"Campbell County, 21.0",Campbell County,21.0,0.013780299574136734,39.8283,-98.5795
"Campbell County, 46.0",Campbell County,46.0,0.015299999999999998,39.8283,-98.5795
"Campbell County, 47.0",Campbell County,47.0,0.011380301788449287,39.8283,-98.5795
"Campbell County, 51.0",Campbell County,51.0,0.0111,39.8283,-98.5795
"Campbell County, 56.0",Campbell County,56.0,0.009730301797389984,39.8283,-98.5795
"Camuy Municipio, 72.0",Camuy Municipio,72.0,0.016200000000000003,39.8283,-98.5795
"Canadian County, 40.0",Canadian County,40.0,0.009,39.8283,-98.5795
"Candler County, 13.0",Candler County,13.0,0.0111,39.8283,-98.5795
"Cannon County, 47.0",Cannon County,47.0,0.009944586083292961,39.8283,-98.5795
"Canovanas Municipio, 72.0",Canovanas Municipio,72.0,0.0177,39.8283,-98.5795
"Canyon County, 16.0",Canyon County,16.0,0.011594589799642563,39.8283,-98.5795
"Cape Girardeau County, 29.0",Cape Girardeau County,29.0,0.0126,39.8283,-98.5795
"Cape May County, 34.0",Cape May County,34.0,0.024023164063692093,39.8283,-98.5795
"Capitol Planning Region, 9.0",Capitol Planning Region,9.0,0.012,39.8283,-98.5795
"Carbon County, 30.0",Carbon County,30.0,0.00850886944681406,39.8283,-98.5795
"Carbon County, 42.0",Carbon County,42.0,0.015,39.8283,-98.5795
"Carbon County, 49.0",Carbon County,49.0,0.0144,39.8283,-98.5795
"Carbon County, 56.0",Carbon County,56.0,0.011551730334758759,39.8283,-98.5795
"Caribou County, 16.0",Caribou County,16.0,0.01112315896898508,39.8283,-98.5795
"Carlisle County, 21.0",Carlisle County,21.0,0.016051730141043663,39.8283,-98.5795
"Carlton County, 27.0",Carlton County,27.0,0.0141,39.8283,-98.5795
"Carolina Municipio, 72.0",Carolina Municipio,72.0,0.0117,39.8283,-98.5795
"Caroline County, 24.0",Caroline County,24.0,0.0117,39.8283,-98.5795
"Caroline County, 51.0",Caroline County,51.0,0.0111,39.8283,-98.5795
"Carroll County, 13.0",Carroll County,13.0,0.010416017845273018,39.8283,-98.5795
"Carroll County, 17.0",Carroll County,17.0,0.0144,39.8283,-98.5795
"Carroll County, 18.0",Carroll County,18.0,0.01112315896898508,39.8283,-98.5795
"Carroll County, 19.0",Carroll County,19.0,0.0084,39.8283,-98.5795
"Carroll County, 21.0",Carroll County,21.0,0.014744587242603302,39.8283,-98.5795
"Carroll County, 24.0",Carroll County,24.0,0.0102,39.8283,-98.5795
"Carroll County, 28.0",Carroll County,28.0,0.015,39.8283,-98.5795
"Carroll County, 29.0",Carroll County,29.0,0.015,39.8283,-98.5795
"Carroll County, 33.0",Carroll County,33.0,0.0084,39.8283,-98.5795
"Carroll County, 39.0",Carroll County,39.0,0.015494582243263721,39.8283,-98.5795
"Carroll County, 47.0",Carroll County,47.0,0.0135,39.8283,-98.5795
"Carroll County, 5.0",Carroll County,5.0,0.0117,39.8283,-98.5795
"Carroll County, 51.0",Carroll County,51.0,0.0174,39.8283,-98.5795
"Carson City, 32.0",Carson City,32.0,0.013780299574136734,39.8283,-98.5795
"Carson County, 48.0",Carson County,48.0,0.0099,39.8283,-98.5795
"Carter County, 21.0",Carter County,21.0,0.02436601184308529,39.8283,-98.5795
"Carter County, 29.0",Carter County,29.0,0.0147,39.8283,-98.5795
"Carter County, 30.0",Carter County,30.0,0.005830300971865654,39.8283,-98.5795
"Carter County, 40.0",Carter County,40.0,0.0138,39.8283,-98.5795
"Carter County, 47.0",Carter County,47.0,0.01275172270834446,39.8283,-98.5795
"Carteret County, 37.0",Carteret County,37.0,0.0111,39.8283,-98.5795
"Carver County, 27.0",Carver County,27.0,0.0108,39.8283,-98.5795
"Cascade County, 30.0",Cascade County,30.0,0.009,39.8283,-98.5795
"Casey County, 21.0",Casey County,21.0,0.017337441444396973,39.8283,-98.5795
"Cass County, 17.0",Cass County,17.0,0.0135,39.8283,-98.5795
"Cass County, 18.0",Cass County,18.0,0.013994594104588032,39.8283,-98.5795
"Cass County, 19.0",Cass County,19.0,0.0105,39.8283,-98.5795
"Cass County, 26.0",Cass County,26.0,0.016866007819771767,39.8283,-98.5795
"Cass County, 27.0",Cass County,27.0,0.015323163941502571,39.8283,-98.5795
"Cass County, 29.0",Cass County,29.0,0.012,39.8283,-98.5795
"Cass County, 31.0",Cass County,31.0,0.009151725098490715,39.8283,-98.5795
"Cass County, 38.0",Cass County,38.0,0.00728744687512517,39.8283,-98.5795
"Cass County, 48.0",Cass County,48.0,0.0168,39.8283,-98.5795
"Cassia County, 16.0",Cassia County,16.0,0.0099,39.8283,-98.5795
"Castro County, 48.0",Castro County,48.0,0.0096,39.8283,-98.5795
"Caswell County, 37.0",Caswell County,37.0,0.012299999999999998,39.8283,-98.5795
"Catahoula Parish, 22.0",Catahoula Parish,22.0,0.017466016113758087,39.8283,-98.5795
"Catano Municipio, 72.0",Catano Municipio,72.0,0.012299999999999998,39.8283,-98.5795
"Catawba County, 37.0",Catawba County,37.0,0.0117,39.8283,-98.5795
"Catoosa County, 13.0",Catoosa County,13.0,0.0096,39.8283,-98.5795
"Catron County, 35.0",Catron County,35.0,0.0175945907831192,39.8283,-98.5795
"Cattaraugus County, 36.0",Cattaraugus County,36.0,0.013200000000000002,39.8283,-98.5795
"Cavalier County, 38.0",Cavalier County,38.0,0.009430301375687122,39.8283,-98.5795
"Cayey Municipio, 72.0",Cayey Municipio,72.0,0.0183,39.8283,-98.5795
"Cayuga County, 36.0",Cayuga County,36.0,0.0117,39.8283,-98.5795
"Cecil County, 24.0",Cecil County,24.0,0.0138,39.8283,-98.5795
"Cedar County, 19.0",Cedar County,19.0,0.0111,39.8283,-98.5795
"Cedar County, 29.0",Cedar County,29.0,0.016200000000000003,39.8283,-98.5795
"Cedar County, 31.0",Cedar County,31.0,0.007180300075560808,39.8283,-98.5795
"Ceiba Municipio, 72.0",Ceiba Municipio,72.0,0.026099999999999998,39.8283,-98.5795
"Centre County, 42.0",Centre County,42.0,0.0126,39.8283,-98.5795
"Cerro Gordo County, 19.0",Cerro Gordo County,19.0,0.011399999999999999,39.8283,-98.5795
"Chaffee County, 8.0",Chaffee County,8.0,0.013008875772356987,39.8283,-98.5795
"Chambers County, 1.0",Chambers County,1.0,0.00880887359380722,39.8283,-98.5795
"Chambers County, 48.0",Chambers County,48.0,0.015899999999999997,39.8283,-98.5795
"Champaign County, 17.0",Champaign County,17.0,0.0144,39.8283,-98.5795
"Champaign County, 39.0",Champaign County,39.0,0.015,39.8283,-98.5795
"Chariton County, 29.0",Chariton County,29.0,0.013200000000000002,39.8283,-98.5795
"Charles City County, 51.0",Charles City County,51.0,0.012,39.8283,-98.5795
"Charles County, 24.0",Charles County,24.0,0.0141,39.8283,-98.5795
"Charles Mix County, 46.0",Charles Mix County,46.0,0.0063,39.8283,-98.5795
"Charleston County, 45.0",Charleston County,45.0,0.012,39.8283,-98.5795
"Charlevoix County, 26.0",Charlevoix County,26.0,0.016330290585756302,39.8283,-98.5795
"Charlotte County, 12.0",Charlotte County,12.0,0.0168,39.8283,-98.5795
"Charlotte County, 51.0",Charlotte County,51.0,0.0126,39.8283,-98.5795
"Charlottesville City, 51.0",Charlottesville City,51.0,0.0093,39.8283,-98.5795
"Charlton County, 13.0",Charlton County,13.0,0.0111,39.8283,-98.5795
"Chase County, 20.0",Chase County,20.0,0.0126,39.8283,-98.5795
"Chase County, 31.0",Chase County,31.0,0.008423160761594772,39.8283,-98.5795
"Chatham County, 13.0",Chatham County,13.0,0.009623153135180473,39.8283,-98.5795
"Chatham County, 37.0",Chatham County,37.0,0.0111,39.8283,-98.5795
"Chattahoochee County, 13.0",Chattahoochee County,13.0,0.0234,39.8283,-98.5795
"Chattooga County, 13.0",Chattooga County,13.0,0.013994594104588032,39.8283,-98.5795
"Chautauqua County, 20.0",Chautauqua County,20.0,0.015299999999999998,39.8283,-98.5795
"Chautauqua County, 36.0",Chautauqua County,36.0,0.0135,39.8283,-98.5795
"Chaves County, 35.0",Chaves County,35.0,0.013200000000000002,39.8283,-98.5795
"Cheatham County, 47.0",Cheatham County,47.0,0.008958869613707066,39.8283,-98.5795
"Cheboygan County, 26.0",Cheboygan County,26.0,0.026466012001037598,39.8283,-98.5795
"Chelan County, 53.0",Chelan County,53.0,0.01348030660301447,39.8283,-98.5795
"Chemung County, 36.0",Chemung County,36.0,0.012,39.8283,-98.5795
"Chenango County, 36.0",Chenango County,36.0,0.0111,39.8283,-98.5795
"Cherokee County, 1.0",Cherokee County,1.0,0.009366018697619438,39.8283,-98.5795
"Cherokee County, 13.0",Cherokee County,13.0,0.009,39.8283,-98.5795
"Cherokee County, 19.0",Cherokee County,19.0,0.008358873426914215,39.8283,-98.5795
"Cherokee County, 20.0",Cherokee County,20.0,0.0141,39.8283,-98.5795
"Cherokee County, 37.0",Cherokee County,37.0,0.012899999999999998,39.8283,-98.5795
"Cherokee County, 40.0",Cherokee County,40.0,0.0105,39.8283,-98.5795
"Cherokee County, 45.0",Cherokee County,45.0,0.0189,39.8283,-98.5795
"Cherokee County, 48.0",Cherokee County,48.0,0.0144,39.8283,-98.5795
"Cherry County, 31.0",Cherry County,31.0,0.0061731585301458836,39.8283,-98.5795
"Chesapeake City, 51.0",Chesapeake City,51.0,0.0111,39.8283,-98.5795
"Cheshire County, 33.0",Cheshire County,33.0,0.0093,39.8283,-98.5795
"Chester County, 42.0",Chester County,42.0,0.0117,39.8283,-98.5795
"Chester County, 45.0",Chester County,45.0,0.0186,39.8283,-98.5795
"Chester County, 47.0",Chester County,47.0,0.013200000000000002,39.8283,-98.5795
"Chesterfield County, 45.0",Chesterfield County,45.0,0.0171,39.8283,-98.5795
"Chesterfield County, 51.0",Chesterfield County,51.0,0.0108,39.8283,-98.5795
"Cheyenne County, 20.0",Cheyenne County,20.0,0.0117,39.8283,-98.5795
"Cheyenne County, 31.0",Cheyenne County,31.0,0.00831601396203041,39.8283,-98.5795
"Cheyenne County, 8.0",Cheyenne County,8.0,0.009280301630496979,39.8283,-98.5795
"Chickasaw County, 19.0",Chickasaw County,19.0,0.009066016413271427,39.8283,-98.5795
"Chickasaw County, 28.0",Chickasaw County,28.0,0.0168,39.8283,-98.5795
"Chicot County, 5.0",Chicot County,5.0,0.0192,39.8283,-98.5795
"Childress County, 48.0",Childress County,48.0,0.0093,39.8283,-98.5795
"Chilton County, 1.0",Chilton County,1.0,0.00880887359380722,39.8283,-98.5795
"Chippewa County, 26.0",Chippewa County,26.0,0.021537449210882187,39.8283,-98.5795
"Chippewa County, 27.0",Chippewa County,27.0,0.013200000000000002,39.8283,-98.5795
"Chippewa County, 55.0",Chippewa County,55.0,0.010351728647947311,39.8283,-98.5795
"Chisago County, 27.0",Chisago County,27.0,0.0126,39.8283,-98.5795
"Chittenden County, 50.0",Chittenden County,50.0,0.0072,39.8283,-98.5795
"Choctaw County, 1.0",Choctaw County,1.0,0.01423029974102974,39.8283,-98.5795
"Choctaw County, 28.0",Choctaw County,28.0,0.015299999999999998,39.8283,-98.5795
"Choctaw County, 40.0",Choctaw County,40.0,0.0105,39.8283,-98.5795
"Chouteau County, 30.0",Chouteau County,30.0,0.0069,39.8283,-98.5795
"Chowan County, 37.0",Chowan County,37.0,0.011399999999999999,39.8283,-98.5795
"Christian County, 17.0",Christian County,17.0,0.013200000000000002,39.8283,-98.5795
"Christian County, 21.0",Christian County,21.0,0.018130291253328323,39.8283,-98.5795
"Christian County, 29.0",Christian County,29.0,0.0117,39.8283,-98.5795
"Chugach Census Area, 2.0",Chugach Census Area,2.0,0.01682315208017826,39.8283,-98.5795
"Churchill County, 32.0",Churchill County,32.0,0.014873163774609566,39.8283,-98.5795
"Ciales Municipio, 72.0",Ciales Municipio,72.0,0.0402,39.8283,-98.5795
"Cibola County, 35.0",Cibola County,35.0,0.01693030260503292,39.8283,-98.5795
"Cidra Municipio, 72.0",Cidra Municipio,72.0,0.01423029974102974,39.8283,-98.5795
"Cimarron County, 40.0",Cimarron County,40.0,0.0087,39.8283,-98.5795
"Citrus County, 12.0",Citrus County,12.0,0.0198,39.8283,-98.5795
"Clackamas County, 41.0",Clackamas County,41.0,0.015600000000000001,39.8283,-98.5795
"Claiborne County, 28.0",Claiborne County,28.0,0.0321,39.8283,-98.5795
"Claiborne County, 47.0",Claiborne County,47.0,0.012794582173228264,39.8283,-98.5795
"Claiborne Parish, 22.0",Claiborne Parish,22.0,0.018837444484233856,39.8283,-98.5795
"Clallam County, 53.0",Clallam County,53.0,0.015066010877490044,39.8283,-98.5795
"Clare County, 26.0",Clare County,26.0,0.024730302393436432,39.8283,-98.5795
"Clarendon County, 45.0",Clarendon County,45.0,0.021,39.8283,-98.5795
"Clarion County, 42.0",Clarion County,42.0,0.0144,39.8283,-98.5795
"Clark County, 16.0",Clark County,16.0,0.012601732276380062,39.8283,-98.5795
"Clark County, 17.0",Clark County,17.0,0.0144,39.8283,-98.5795
"Clark County, 18.0",Clark County,18.0,0.011273158714175224,39.8283,-98.5795
"Clark County, 20.0",Clark County,20.0,0.0108,39.8283,-98.5795
"Clark County, 21.0",Clark County,21.0,0.01442316360771656,39.8283,-98.5795
"Clark County, 29.0",Clark County,29.0,0.0165,39.8283,-98.5795
"Clark County, 32.0",Clark County,32.0,0.017701739445328712,39.8283,-98.5795
"Clark County, 39.0",Clark County,39.0,0.0165,39.8283,-98.5795
"Clark County, 46.0",Clark County,46.0,0.006600000000000001,39.8283,-98.5795
"Clark County, 5.0",Clark County,5.0,0.015600000000000001,39.8283,-98.5795
"Clark County, 53.0",Clark County,53.0,0.0144,39.8283,-98.5795
"Clark County, 55.0",Clark County,55.0,0.009001728147268295,39.8283,-98.5795
"Clarke County, 1.0",Clarke County,1.0,0.01630886271595955,39.8283,-98.5795
"Clarke County, 13.0",Clarke County,13.0,0.010737447068095207,39.8283,-98.5795
"Clarke County, 19.0",Clarke County,19.0,0.0102,39.8283,-98.5795
"Clarke County, 28.0",Clarke County,28.0,0.012899999999999998,39.8283,-98.5795
"Clarke County, 51.0",Clarke County,51.0,0.0099,39.8283,-98.5795
"Clatsop County, 41.0",Clatsop County,41.0,0.015899999999999997,39.8283,-98.5795
"Clay County, 1.0",Clay County,1.0,0.0094517283141613,39.8283,-98.5795
"Clay County, 12.0",Clay County,12.0,0.0138,39.8283,-98.5795
"Clay County, 13.0",Clay County,13.0,0.0204,39.8283,-98.5795
"Clay County, 17.0",Clay County,17.0,0.015899999999999997,39.8283,-98.5795
"Clay County, 18.0",Clay County,18.0,0.011937443166971207,39.8283,-98.5795
"Clay County, 19.0",Clay County,19.0,0.011037442833185196,39.8283,-98.5795
"Clay County, 20.0",Clay County,20.0,0.012,39.8283,-98.5795
"Clay County, 21.0",Clay County,21.0,0.022008873522281647,39.8283,-98.5795
"Clay County, 27.0",Clay County,27.0,0.0108,39.8283,-98.5795
"Clay County, 28.0",Clay County,28.0,0.015299999999999998,39.8283,-98.5795
"Clay County, 29.0",Clay County,29.0,0.012,39.8283,-98.5795
"Clay County, 31.0",Clay County,31.0,0.008637446910142899,39.8283,-98.5795
"Clay County, 37.0",Clay County,37.0,0.012,39.8283,-98.5795
"Clay County, 46.0",Clay County,46.0,0.0075,39.8283,-98.5795
"Clay County, 47.0",Clay County,47.0,0.014530293643474579,39.8283,-98.5795
"Clay County, 48.0",Clay County,48.0,0.0126,39.8283,-98.5795
"Clay County, 5.0",Clay County,5.0,0.012299999999999998,39.8283,-98.5795
"Clay County, 54.0",Clay County,54.0,0.020680297166109085,39.8283,-98.5795
"Clayton County, 13.0",Clayton County,13.0,0.013544593937695026,39.8283,-98.5795
"Clayton County, 19.0",Clayton County,19.0,0.0126,39.8283,-98.5795
"Clear Creek County, 8.0",Clear Creek County,8.0,0.012730292975902557,39.8283,-98.5795
"Clearfield County, 42.0",Clearfield County,42.0,0.0144,39.8283,-98.5795
"Clearwater County, 16.0",Clearwater County,16.0,0.018516018986701965,39.8283,-98.5795
"Clearwater County, 27.0",Clearwater County,27.0,0.020423168316483498,39.8283,-98.5795
"Cleburne County, 1.0",Cleburne County,1.0,0.008787444792687893,39.8283,-98.5795
"Cleburne County, 5.0",Cleburne County,5.0,0.0144,39.8283,-98.5795
"Clermont County, 39.0",Clermont County,39.0,0.0141,39.8283,-98.5795
"Cleveland County, 37.0",Cleveland County,37.0,0.0138,39.8283,-98.5795
"Cleveland County, 40.0",Cleveland County,40.0,0.0093,39.8283,-98.5795
"Cleveland County, 5.0",Cleveland County,5.0,0.0141,39.8283,-98.5795
"Clinch County, 13.0",Clinch County,13.0,0.011766014620661736,39.8283,-98.5795
"Clinton County, 17.0",Clinton County,17.0,0.0105,39.8283,-98.5795
"Clinton County, 18.0",Clinton County,18.0,0.010458875447511673,39.8283,-98.5795
"Clinton County, 19.0",Clinton County,19.0,0.0165,39.8283,-98.5795
"Clinton County, 21.0",Clinton County,21.0,0.01806601695716381,39.8283,-98.5795
"Clinton County, 26.0",Clinton County,26.0,0.01343744620680809,39.8283,-98.5795
"Clinton County, 29.0",Clinton County,29.0,0.012899999999999998,39.8283,-98.5795
"Clinton County, 36.0",Clinton County,36.0,0.012899999999999998,39.8283,-98.5795
"Clinton County, 39.0",Clinton County,39.0,0.0141,39.8283,-98.5795
"Clinton County, 42.0",Clinton County,42.0,0.015,39.8283,-98.5795
"Cloud County, 20.0",Cloud County,20.0,0.0108,39.8283,-98.5795
"Coahoma County, 28.0",Coahoma County,28.0,0.021299999999999996,39.8283,-98.5795
